layer_start,layer_end,page_start,page_end,semantic_class,pin,k_precision_name,v_precision_name,residency_tier,promotion_priority,demotion_priority,recompute_priority,authority,case,budget_pct,kv_layout,range_ordinal,used_pages,prompt_pages,recent_start_page,plan_validation_ok,shadowed_layer_page_matches
0,47,9,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,1,36,32,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,2,36,32,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,75.0,tmh_fidelity_paged_kv,3,36,32,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,75.0,tmh_fidelity_paged_kv,0,35,31,8,True,0
0,47,8,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,75.0,tmh_fidelity_paged_kv,1,35,31,8,True,0
0,31,1,7,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,75.0,tmh_fidelity_paged_kv,2,35,31,8,True,0
32,47,1,7,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,75.0,tmh_fidelity_paged_kv,3,35,31,8,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,75.0,tmh_fidelity_paged_kv,0,37,32,9,True,0
0,47,9,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,75.0,tmh_fidelity_paged_kv,1,37,32,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,75.0,tmh_fidelity_paged_kv,2,37,32,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,75.0,tmh_fidelity_paged_kv,3,37,32,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,0,64,60,16,True,0
0,47,16,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,1,64,60,16,True,0
0,31,1,15,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,2,64,60,16,True,0
32,47,1,15,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,75.0,tmh_fidelity_paged_kv,3,64,60,16,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,0,36,31,9,True,0
0,47,9,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,1,36,31,9,True,0
0,31,1,8,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,2,36,31,9,True,0
32,47,1,8,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,75.0,tmh_fidelity_paged_kv,3,36,31,9,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,75.0,tmh_fidelity_paged_kv,0,64,59,16,True,0
0,47,16,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,75.0,tmh_fidelity_paged_kv,1,64,59,16,True,0
0,31,1,15,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,75.0,tmh_fidelity_paged_kv,2,64,59,16,True,0
32,47,1,15,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,75.0,tmh_fidelity_paged_kv,3,64,59,16,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,0,29,17,7,True,0
0,47,7,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,1,29,17,7,True,0
0,31,1,6,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,2,29,17,7,True,0
32,47,1,6,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,75.0,tmh_fidelity_paged_kv,3,29,17,7,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,0,62,59,31,True,0
0,47,31,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,1,62,59,31,True,0
0,31,1,30,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,2,62,59,31,True,0
32,47,1,30,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,50.0,tmh_fidelity_paged_kv,3,62,59,31,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,0,50,46,25,True,0
0,47,25,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,1,50,46,25,True,0
0,31,1,24,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,2,50,46,25,True,0
32,47,1,24,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,50.0,tmh_fidelity_paged_kv,3,50,46,25,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,0,33,30,16,True,0
0,47,16,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,1,33,30,16,True,0
0,31,1,15,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,2,33,30,16,True,0
32,47,1,15,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,50.0,tmh_fidelity_paged_kv,3,33,30,16,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,0,36,32,18,True,0
0,47,18,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,1,36,32,18,True,0
0,31,1,17,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,2,36,32,18,True,0
32,47,1,17,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,50.0,tmh_fidelity_paged_kv,3,36,32,18,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,50.0,tmh_fidelity_paged_kv,0,35,31,17,True,0
0,47,17,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,50.0,tmh_fidelity_paged_kv,1,35,31,17,True,0
0,31,1,16,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,50.0,tmh_fidelity_paged_kv,2,35,31,17,True,0
32,47,1,16,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,50.0,tmh_fidelity_paged_kv,3,35,31,17,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,50.0,tmh_fidelity_paged_kv,0,37,32,18,True,0
0,47,18,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,50.0,tmh_fidelity_paged_kv,1,37,32,18,True,0
0,31,1,17,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,50.0,tmh_fidelity_paged_kv,2,37,32,18,True,0
32,47,1,17,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,50.0,tmh_fidelity_paged_kv,3,37,32,18,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,0,64,60,32,True,0
0,47,32,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,1,64,60,32,True,0
0,31,1,31,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,2,64,60,32,True,0
32,47,1,31,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,50.0,tmh_fidelity_paged_kv,3,64,60,32,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,0,36,31,18,True,0
0,47,18,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,1,36,31,18,True,0
0,31,1,17,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,2,36,31,18,True,0
32,47,1,17,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,50.0,tmh_fidelity_paged_kv,3,36,31,18,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,50.0,tmh_fidelity_paged_kv,0,64,59,32,True,0
0,47,32,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,50.0,tmh_fidelity_paged_kv,1,64,59,32,True,0
0,31,1,31,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,50.0,tmh_fidelity_paged_kv,2,64,59,32,True,0
32,47,1,31,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,50.0,tmh_fidelity_paged_kv,3,64,59,32,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,0,29,17,14,True,0
0,47,14,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,1,29,17,14,True,0
0,31,1,13,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,2,29,17,14,True,0
32,47,1,13,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,50.0,tmh_fidelity_paged_kv,3,29,17,14,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,0,62,59,46,True,0
0,47,46,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,1,62,59,46,True,0
0,31,1,45,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,2,62,59,46,True,0
32,47,1,45,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,25.0,tmh_fidelity_paged_kv,3,62,59,46,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,0,50,46,37,True,0
0,47,37,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,1,50,46,37,True,0
0,31,1,36,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,2,50,46,37,True,0
32,47,1,36,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,25.0,tmh_fidelity_paged_kv,3,50,46,37,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,0,33,30,24,True,0
0,47,24,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,1,33,30,24,True,0
0,31,1,23,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,2,33,30,24,True,0
32,47,1,23,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,25.0,tmh_fidelity_paged_kv,3,33,30,24,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,0,36,32,27,True,0
0,47,27,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,1,36,32,27,True,0
0,31,1,26,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,2,36,32,27,True,0
32,47,1,26,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,25.0,tmh_fidelity_paged_kv,3,36,32,27,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,0,35,31,26,True,0
0,47,26,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,25.0,tmh_fidelity_paged_kv,1,35,31,26,True,0
0,31,1,25,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,2,35,31,26,True,0
32,47,1,25,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,25.0,tmh_fidelity_paged_kv,3,35,31,26,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,0,37,32,27,True,0
0,47,27,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,25.0,tmh_fidelity_paged_kv,1,37,32,27,True,0
0,31,1,26,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,2,37,32,27,True,0
32,47,1,26,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,25.0,tmh_fidelity_paged_kv,3,37,32,27,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,0,64,60,48,True,0
0,47,48,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,1,64,60,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,2,64,60,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,25.0,tmh_fidelity_paged_kv,3,64,60,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,0,36,31,27,True,0
0,47,27,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,1,36,31,27,True,0
0,31,1,26,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,2,36,31,27,True,0
32,47,1,26,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,25.0,tmh_fidelity_paged_kv,3,36,31,27,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,0,64,59,48,True,0
0,47,48,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,25.0,tmh_fidelity_paged_kv,1,64,59,48,True,0
0,31,1,47,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,2,64,59,48,True,0
32,47,1,47,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,25.0,tmh_fidelity_paged_kv,3,64,59,48,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,0,29,17,21,True,0
0,47,21,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,1,29,17,21,True,0
0,31,1,20,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,2,29,17,21,True,0
32,47,1,20,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,25.0,tmh_fidelity_paged_kv,3,29,17,21,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,0,62,59,54,True,0
0,47,54,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,1,62,59,54,True,0
0,31,1,53,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,2,62,59,54,True,0
32,47,1,53,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,12.5,tmh_fidelity_paged_kv,3,62,59,54,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,0,50,46,43,True,0
0,47,43,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,1,50,46,43,True,0
0,31,1,42,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,2,50,46,43,True,0
32,47,1,42,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,12.5,tmh_fidelity_paged_kv,3,50,46,43,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,0,33,30,28,True,0
0,47,28,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,1,33,30,28,True,0
0,31,1,27,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,2,33,30,28,True,0
32,47,1,27,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,12.5,tmh_fidelity_paged_kv,3,33,30,28,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,0,36,32,31,True,0
0,47,31,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,1,36,32,31,True,0
0,31,1,30,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,2,36,32,31,True,0
32,47,1,30,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,12.5,tmh_fidelity_paged_kv,3,36,32,31,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,0,35,31,30,True,0
0,47,30,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,12.5,tmh_fidelity_paged_kv,1,35,31,30,True,0
0,31,1,29,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,2,35,31,30,True,0
32,47,1,29,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,12.5,tmh_fidelity_paged_kv,3,35,31,30,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,0,37,32,32,True,0
0,47,32,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,12.5,tmh_fidelity_paged_kv,1,37,32,32,True,0
0,31,1,31,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,2,37,32,32,True,0
32,47,1,31,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,12.5,tmh_fidelity_paged_kv,3,37,32,32,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,0,64,60,56,True,0
0,47,56,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,1,64,60,56,True,0
0,31,1,55,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,2,64,60,56,True,0
32,47,1,55,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,12.5,tmh_fidelity_paged_kv,3,64,60,56,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,0,36,31,31,True,0
0,47,31,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,1,36,31,31,True,0
0,31,1,30,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,2,36,31,31,True,0
32,47,1,30,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,12.5,tmh_fidelity_paged_kv,3,36,31,31,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,0,64,59,56,True,0
0,47,56,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,12.5,tmh_fidelity_paged_kv,1,64,59,56,True,0
0,31,1,55,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,2,64,59,56,True,0
32,47,1,55,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,12.5,tmh_fidelity_paged_kv,3,64,59,56,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,0,29,17,25,True,0
0,47,25,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,1,29,17,25,True,0
0,31,1,24,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,2,29,17,25,True,0
32,47,1,24,late_layer_payload,0,int8,int8,warm,35,65,50,hard,long_generation_systems,12.5,tmh_fidelity_paged_kv,3,29,17,25,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,0,62,59,58,True,0
0,47,58,61,recent_tail,0,raw,raw,hot,100,0,0,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,1,62,59,58,True,0
0,31,1,57,prefill_payload,0,int8,int4,warm,25,75,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,2,62,59,58,True,0
32,47,1,57,late_layer_payload,0,int8,int8,warm,35,65,50,hard,early_anchor_long_tail,6.25,tmh_fidelity_paged_kv,3,62,59,58,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,0,50,46,46,True,0
0,47,46,49,recent_tail,0,raw,raw,hot,100,0,0,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,1,50,46,46,True,0
0,31,1,45,prefill_payload,0,int8,int4,warm,25,75,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,2,50,46,46,True,0
32,47,1,45,late_layer_payload,0,int8,int8,warm,35,65,50,hard,middle_anchor_detour,6.25,tmh_fidelity_paged_kv,3,50,46,46,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,0,33,30,30,True,0
0,47,30,32,recent_tail,0,raw,raw,hot,100,0,0,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,1,33,30,30,True,0
0,31,1,29,prefill_payload,0,int8,int4,warm,25,75,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,2,33,30,30,True,0
32,47,1,29,late_layer_payload,0,int8,int8,warm,35,65,50,hard,late_anchor_control,6.25,tmh_fidelity_paged_kv,3,33,30,30,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,0,36,32,33,True,0
0,47,33,35,recent_tail,0,raw,raw,hot,100,0,0,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,1,36,32,33,True,0
0,31,1,32,prefill_payload,0,int8,int4,warm,25,75,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,2,36,32,33,True,0
32,47,1,32,late_layer_payload,0,int8,int8,warm,35,65,50,hard,decoy_collision,6.25,tmh_fidelity_paged_kv,3,36,32,33,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,0,35,31,32,True,0
0,47,32,34,recent_tail,0,raw,raw,hot,100,0,0,hard,routing_table,6.25,tmh_fidelity_paged_kv,1,35,31,32,True,0
0,31,1,31,prefill_payload,0,int8,int4,warm,25,75,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,2,35,31,32,True,0
32,47,1,31,late_layer_payload,0,int8,int8,warm,35,65,50,hard,routing_table,6.25,tmh_fidelity_paged_kv,3,35,31,32,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,0,37,32,34,True,0
0,47,34,36,recent_tail,0,raw,raw,hot,100,0,0,hard,structured_records,6.25,tmh_fidelity_paged_kv,1,37,32,34,True,0
0,31,1,33,prefill_payload,0,int8,int4,warm,25,75,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,2,37,32,34,True,0
32,47,1,33,late_layer_payload,0,int8,int8,warm,35,65,50,hard,structured_records,6.25,tmh_fidelity_paged_kv,3,37,32,34,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,0,64,60,60,True,0
0,47,60,63,recent_tail,0,raw,raw,hot,100,0,0,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,1,64,60,60,True,0
0,31,1,59,prefill_payload,0,int8,int4,warm,25,75,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,2,64,60,60,True,0
32,47,1,59,late_layer_payload,0,int8,int8,warm,35,65,50,hard,instruction_persistence,6.25,tmh_fidelity_paged_kv,3,64,60,60,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,0,36,31,33,True,0
0,47,33,35,recent_tail,0,raw,raw,hot,100,0,0,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,1,36,31,33,True,0
0,31,1,32,prefill_payload,0,int8,int4,warm,25,75,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,2,36,31,33,True,0
32,47,1,32,late_layer_payload,0,int8,int8,warm,35,65,50,hard,multi_hop_bridge,6.25,tmh_fidelity_paged_kv,3,36,31,33,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,0,64,59,60,True,0
0,47,60,63,recent_tail,0,raw,raw,hot,100,0,0,hard,payload_dense,6.25,tmh_fidelity_paged_kv,1,64,59,60,True,0
0,31,1,59,prefill_payload,0,int8,int4,warm,25,75,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,2,64,59,60,True,0
32,47,1,59,late_layer_payload,0,int8,int8,warm,35,65,50,hard,payload_dense,6.25,tmh_fidelity_paged_kv,3,64,59,60,True,0
0,47,0,0,prompt_anchor,1,raw,raw,pinned,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,0,29,17,27,True,0
0,47,27,28,recent_tail,0,raw,raw,hot,100,0,0,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,1,29,17,27,True,0
0,31,1,26,prefill_payload,0,int8,int4,warm,25,75,50,hard,long_generation_systems,6.25,tmh_fidelity_paged_kv,2,29,17,27,True,0
